Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
0,20000,5421,1656,2564,7614,5923,8389,4182,822,0,4510,857,0,706,1875,3146
0,20000,5804,2414,3084,6874,8175,8980,4723,1795,833,3490,448,415,807,1691,2271
0,20000,6027,1004,4197,9120,9070,12352,4272,2627,1237,3537,783,0,1053,862,2364
0,20000,6792,979,2420,5546,6119,7769,1842,1097,307,3430,722,0,554,1571,2791
0,20000,6627,1162,3797,8583,8405,10412,3326,1029,372,1674,2103,0,0,2027,2277
0,20000,6842,1295,3669,7132,5314,9804,5002,1226,306,3324,803,0,2117,2654,4207
0,20000,5035,614,2908,7295,7716,8143,2818,1527,0,2718,971,0,1488,2184,3775
0,20000,5688,889,4538,10222,9594,13071,2428,2947,524,3965,1117,0,804,2326,5051
0,20000,6986,1448,3665,6721,6260,10889,3761,1026,409,3854,1767,0,459,1387,4317
0,20000,7961,1667,6400,9272,11227,13617,5867,1833,787,5164,417,0,1617,3442,2615
0,20000,4896,784,2536,7273,6758,7882,1852,2322,425,5785,1388,0,0,2055,3683
0,20000,4621,846,4442,5820,6893,13044,4801,4354,0,4297,1694,0,1192,1667,3144
0,20000,4082,1440,3341,8351,8215,9537,2171,1872,0,2953,2199,776,844,2250,3500
0,20000,6025,1344,4187,7212,8299,13239,6045,2051,0,4332,1280,0,1951,1616,1928
0,20000,5764,1345,4868,8894,8696,12602,3666,2714,0,3085,999,0,1259,864,2869
0,20000,5422,1383,4173,8370,8196,10769,5168,1331,0,3085,461,0,964,1290,3775
0,20000,4654,1293,4138,10346,8884,12286,4093,2237,923,2303,868,0,823,2126,4402
0,20000,3422,445,2385,6124,6247,8484,3469,1906,500,3072,822,0,428,1685,3886
0,20000,5304,1302,2640,6784,6124,9556,6776,1413,824,11340,623,0,1214,2619,3149
0,20000,6498,529,3370,7559,7080,9402,3090,1002,504,5024,1866,0,943,2663,2396
0,20000,5855,1207,7434,12850,11347,13881,3488,2992,487,3247,2434,0,483,2231,3672
0,20000,4069,947,2449,6657,7192,8801,6706,2180,386,3629,766,0,836,1621,2815
0,20000,5164,647,4109,8146,7883,10465,3340,1027,0,4489,1873,0,755,1704,2135
0,20000,5936,492,2009,5132,4899,7745,4584,2528,0,2923,1236,0,0,3192,1700
0,20000,6203,459,2909,5102,5387,6985,1698,896,399,2843,531,0,925,1396,3583
0,20000,5262,1203,5263,10933,9467,15563,4048,3023,544,3813,1248,0,783,2139,3175
0,20000,5186,1615,3206,7929,6782,10789,3611,1790,914,2997,1144,0,470,1152,3053
0,20000,5495,976,7865,9413,9504,13493,5332,2627,0,2500,1165,0,1453,2183,4005
0,20000,5815,1367,2816,5179,5028,9939,4676,1842,377,11354,906,0,875,2416,3425
0,20000,4332,1473,3133,6136,6075,11185,4000,2914,859,3489,1610,0,754,2084,2891
0,20000,5130,1103,3052,7204,6904,9492,5875,1437,386,3228,1614,0,719,1667,3517
0,20000,5780,879,2720,8025,8958,10990,2065,2187,394,3456,2447,0,1299,1950,3547
0,20000,5219,1327,4810,9177,8962,15768,2699,2745,481,4876,398,461,1091,2225,3561
0,20000,7472,475,3475,6631,6673,10200,3182,1978,0,5194,743,0,456,2023,2586
0,20000,6758,743,3679,7699,6652,10274,3444,1805,471,11459,1260,0,1021,2168,4595
0,20000,6737,556,2540,7099,7313,9981,5800,1721,0,2929,540,0,451,2267,2985
0,20000,6402,1940,4266,5206,7676,9548,5186,2159,433,1991,602,0,1784,1591,2174
0,20000,5135,628,4516,11251,11126,13796,2234,2806,0,3364,906,0,871,2922,3716
0,20000,7269,1198,3477,6245,5798,10292,5217,1843,0,11279,1313,482,1962,1842,3249
0,20000,7414,1570,2826,6790,6458,8323,3964,3619,738,4187,897,0,518,3903,2719
0,20000,5751,831,2770,6237,7029,11062,2326,2194,829,2080,846,0,487,1908,3759
0,20000,5238,534,6436,8779,8857,12805,5769,3546,858,3850,1399,0,1922,1687,3030
0,20000,4887,1846,3054,6917,6188,10050,5560,1430,404,3365,2239,682,792,794,2850
0,20000,6220,1505,2853,3944,4194,6462,1858,2523,451,4729,2112,0,794,1253,3616
0,20000,7760,1126,1898,6542,7085,11759,4642,2592,0,2986,828,0,990,1337,2738
0,20000,5538,1791,2701,7569,5888,8500,4197,821,0,4598,883,0,723,1570,3422
0,20000,5727,2388,3146,6955,8376,9126,4591,1864,813,3213,458,445,803,1974,2214
0,20000,5909,1047,4247,9054,9005,12500,4292,2790,1357,3602,783,0,854,1170,2323
0,20000,6709,964,2269,5622,6340,7976,2154,993,300,3631,708,0,534,1436,2942
0,20000,6709,1028,3883,8605,8308,10522,3592,1099,387,1640,2117,0,0,2494,2225
0,20000,6868,1376,3715,7232,5393,9871,4870,1121,324,3380,799,0,2209,2543,4152
0,20000,5243,613,2803,7151,7698,8296,2565,1440,0,2750,1353,0,1538,1995,3969
0,20000,5828,864,4733,9940,9655,12646,2256,3080,542,4123,949,0,804,2457,5122
0,20000,6989,1221,3414,6609,6014,10996,3532,1120,383,3574,1811,0,444,1186,4267
0,20000,7995,1728,6300,9124,11369,13554,5880,1727,785,5291,430,0,1664,3491,2428
0,20000,4772,782,2374,7107,6722,7813,2156,2411,421,5882,1639,0,0,1983,3974
0,20000,4657,848,4294,5576,6909,13034,4819,4205,0,4591,1746,0,1407,1955,3178
0,20000,3549,823,2542,7795,8011,9045,1509,1258,0,2693,1919,778,869,2138,2875
0,20000,5398,957,3651,6828,7743,12821,5206,1494,0,3938,991,0,1560,980,1259
0,20000,5200,804,4082,8293,8446,12309,3446,2456,0,2586,996,0,983,857,1947
0,20000,5151,968,3703,7740,7636,10171,4423,1106,0,2856,470,0,943,700,3070
0,20000,4289,837,3650,9891,8167,11628,3595,1906,950,1838,882,0,811,1940,3850
0,20000,2874,458,1837,5713,5558,8305,3044,1580,532,2412,825,0,430,1071,3406
0,20000,4737,861,2263,6028,5536,8917,6438,995,807,10619,647,0,927,1743,2532
0,20000,5827,517,2949,7173,6531,8984,2845,600,499,4565,1540,0,912,2131,1970
0,20000,5629,1006,6735,12199,10732,13278,3133,2490,499,2573,1969,0,471,1767,3355
0,20000,3396,953,1781,6106,6753,8569,6026,1738,391,3119,767,0,846,735,2339
0,20000,4549,664,3689,7791,7486,10017,2854,775,0,3858,1387,0,736,1269,1517
0,20000,5150,492,1688,4425,4058,7064,3719,2073,0,2380,936,0,0,2461,1287
0,20000,5881,435,2428,4596,5057,6575,1325,831,427,2270,527,0,936,776,3326
0,20000,4880,744,4555,10611,8974,14880,3511,2614,541,3561,703,0,772,1612,2614
0,20000,4787,1314,2460,7379,6166,10179,3067,1166,901,2690,893,0,493,875,2562
0,20000,5114,988,7483,8978,8998,13049,4543,2014,0,1871,630,0,854,1593,3589
0,20000,5434,800,2337,4502,4736,9659,4085,1232,377,10788,881,0,897,2015,2780
0,20000,4052,822,2376,5430,5629,10530,3615,2256,841,2883,1209,0,756,1510,2342
0,20000,4622,799,2618,7018,6455,8730,5419,1019,403,2904,1197,0,688,1254,3043
0,20000,5246,886,2506,7824,8398,10538,1493,1686,373,2850,2203,0,937,1257,3288
0,20000,4682,636,4394,8499,8538,15427,2249,2371,491,4175,392,469,949,2063,3195
0,20000,6971,463,3032,5931,6188,9374,2766,1649,0,4421,753,0,470,1147,2160
0,20000,6590,743,3301,7258,6108,10053,2648,1490,491,10854,888,0,923,1716,3897
0,20000,6051,586,2268,6613,6924,8997,4997,1390,0,2569,537,0,453,1605,2758
0,20000,6236,1414,4117,4777,7177,8955,4680,1641,458,1554,623,0,1196,1170,1595
0,20000,4610,621,3930,10608,10745,13368,1539,2299,0,2723,914,0,861,2357,3001
0,20000,6632,980,2818,5858,5208,9994,4609,1570,0,10971,848,486,1836,1412,2576
0,20000,6970,905,2047,6353,6157,7749,3134,3356,746,3725,892,0,507,3415,2230
