Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
0,20000,1025,1904,1410,1322,0,352,167,0,0,1157,267,789,7353,4820,0
0,20000,1099,1987,1640,1102,69,495,167,72,202,1147,323,749,7256,4749,0
0,20000,1091,2132,1541,1248,34,697,169,69,284,1411,207,190,7140,4619,0
0,20000,488,833,1311,984,0,492,104,54,346,1314,296,852,3902,3415,0
0,20000,1429,588,1320,1117,0,508,209,76,234,1323,324,823,4286,5000,0
0,20000,938,1888,1567,1218,49,487,185,72,209,1374,288,894,7217,4655,0
0,20000,1108,1943,1329,1066,42,499,126,59,271,1375,323,962,7548,4725,0
0,20000,1114,2014,1543,1147,42,624,144,46,205,1245,297,865,6920,4928,0
0,20000,1061,2066,1616,1086,44,698,203,66,220,1288,325,969,6914,4701,0
0,20000,1217,2178,1613,1474,0,367,173,0,0,1425,291,800,7456,5113,0
0,20000,1393,2322,1800,1353,85,496,187,85,225,1398,341,768,7591,4940,0
0,20000,1303,2439,1821,1564,55,701,180,84,290,1662,216,213,7302,4842,0
0,20000,507,836,1620,1008,0,498,112,60,350,1584,316,863,4016,3588,0
0,20000,1786,590,1624,1288,0,509,220,92,258,1700,335,827,4416,5311,0
0,20000,952,2167,1749,1382,66,507,208,95,210,1488,292,905,7348,4983,0
0,20000,1219,2132,1518,1441,65,524,149,76,283,1728,346,964,7784,4862,0
0,20000,1442,2276,1845,1480,64,630,146,69,229,1495,316,874,7091,5230,0
